2531	AR	
11081	AR	
154288	AR	
3795	AR	
9786	AR	
9851	AR	
285600	AR	
57670	AR	
57498	AR	
3832	AD	
9928	AR	
547	AD,AR	
23095	AD	
10749	AR	
55605	AD	
3835	AD	
3796	AD	
9371	AR	
24137	XL	
3798	AD	
3800	AD	
374654	AR	
26128	AR	
55243	AR	
84623	AD	
3814	AR	
84634	AR	
3815	AD	
4254	AD	
55857	AR	
9365	AR	
64837	AR	
10661	AD	
8462	AD	
200942	AD	
317719	AD	
80311	XL	
54800	AD	
26249	AD,AR	
131377	AR	
10324	AR	
55975	AR	
9622	AR	
3818	AR	
100144748	AD	
4297	AD	
9757	AD	
58508	AD	
8085	AD	
55904	AD	
51111	AD	
3827	AR	
57082	AR	
11133	AR	
3845	AD	
83999	AR	
889	AD	
3848	AD	
3858	AD,AR	
3859	AD	
3860	AD	
3861	AD,AR	
3868	AD	
3872	AD	
3849	AD	
147183	AR	
3850	AD	
3851	AD	
3852	AD	
3853	AD	
3854	AD	
286887	AD	
112802	AD	
121391	AD	
9119	AD	
3887	AD	
3889	AD,AR	
3891	AR	
3892	AD	
3857	AD	
339855	AR	
8942	AR	
3897	XL	
79944	AR	
144811	AR	
8270	XL	
284217	AR	
3908	AD,AR	
3909	AR	
3910	AD	
3912	AR	
3913	AR	
3914	AR	
3918	AR	
10319	AR	
3920	XL	
28956	AR	
9215	AR	
51574	AR	
51520	AR	
23395	AR	
81887	XL	
27040	AR	
3930	AD,AR	
167691	AR	
3931	AR	
3932	AR	
3938	AR	
11155	AD	
3939	AR	
3945	AR	
197257	AR	
3949	AD,AR	
26119	AR	
7044	AD	
221496	AD,AR	
23592	AD	
3952	AR	
3953	AR	
3955	AR	
9211	AD	
163175	AR	
3972	AR	
3973	AR	
222662	AR	
8022	AR	
89884	AD	
11019	AR	
3977	AR	
3981	AR	
3982	AR	
51474	AD	
55679	AD	
84894	AR	
55180	AR	
3988	AR	
3990	AR	
3991	AR	
200879	AR	
149998	AD	
643418	AR	
51601	AR	
387787	AR	
9516	AD	
3998	AR	
81562	AR	
64327	AD,AR	
55788	AR	
64788	AR	
4000	AD,AR	
4001	AD	
84823	AD,AR	
25802	AR	
56203	AR	
4009	AD	
4010	AD	
80856	AR	
9361	AR	
4014	AD	
4015	AD	
125336	AR	
4018	AR	
10161	AR	
23175	AR	
9663	AR	
4023	AD,AR	
9227	AR	
987	AR	
9860	AR	
345193	AR	
83938	AR	
4035	AD,AR	
29967	AD	
4036	AR	
4038	AD,AR	
4041	AD,AR	
4040	AD	
4043	AR	
10128	AR	
2615	AR	
115399	AR	
56262	AD	
120892	AD	
90678	AR	
220074	AR	
4047	AR	
4053	AR	
4054	AD,AR	
8425	AR	
4056	AR	
57128	AR	
90624	AR	
1130	AR	
4069	AD	
54585	AR	
8216	AD,AR	
130951	AR	
4081	AR	
10586	AR	
23499	AD	
10459	AR	
8567	AR	
4094	AD	
389692	AD	
9935	AD	
4099	AR	
10916	XL	
54551	AD	
9863	AR	
84061	XL	
4117	AR	
10892	AR	
10046	XL	
11253	AR	
4125	AR	
4126	AR	
4128	XL	
4131	AD	
5604	AD	
5605	AD	
4214	AD	
9020	AR	
51776	AD,AR	
9064	AD	
6885	AD	
5594	AD	
5602	AD	
9479	AD	
23162	AD	
7867	AD	
23005	AR	
10982	AD	
4137	AD,AR	
10299	AD	
4140	AR	
4141	AR	
92935	AR	
153562	AR	
5648	AR	
10747	AR	
22983	AD	
84930	AD	
4143	AD,AR	
4148	AD,AR	
9782	AD	
4149	AD	
55777	AD	
4153	AD	
79143	AR	
8720	AR	
51360	XL	
4157	AD	
4158	AR	
4159	AD	
4160	AD	
56922	AR	
64087	AR	
84693	AR	
90411	AR	
345643	AR	
55388	AR	
4171	AD	
8888	AR	
4173	AR	
4174	AR	
4175	AD	
84515	AR	
254394	AR	
57192	AR	
79648	AR	
4190	AR	
4191	AR	
4193	AR	
4194	AD	
2122	AD	
4204	XL	
51102	AR	
9968	XL	
116931	AD	
9969	AD	
23389	AD,AR	
9440	AR	
9439	AR	
81857	AR	
9442	AR	
4208	AD	
4210	AD,AR	
84466	AR	
1954	AR	
150365	AR	
254528	AR	
4212	AD	
4221	AD	
4222	AR	
10461	AD,AR	
23184	AR	
145873	AR	
4233	AD,AR	
51603	AD	
124512	AR	
29081	AR	
8076	AD	
56947	AR	
9927	AD,AR	
83552	AR	
84879	AR	
256471	AR	
4247	AR	
92667	AR	
4256	AR	
375056	AR	
57534	AD	
125988	AR	
10367	AR	
4281	XL	
11043	XL	
125170	AR	
4284	AD	
4285	AR	
406932	AD	
407975	AD	
406960	AD	
406987	AD	
407053	AD	
4286	AD	
8195	AR	
7681	AD	
54903	AR	
23209	AR	
4292	AD,AR	
27030	AD	
79083	AR	
23417	AR	
166785	AR	
326625	AR	
25974	AR	
27249	AR	
4311	AR	
4322	AD,AR	
4323	AR	
4327	AD	
4313	AR	
9313	AR	
118856	AR	
4318	AR	
4594	AR	
4330	AD	
55329	AR	
3110	AD	
55034	AR	
4337	AR	
4338	AR	
4340	AD	
7841	AR	
22880	AD	
51660	AR	
9526	AR	
8777	AR	
219972	AD	
4351	AR	
80739	AR	
4352	AD,AR	
136647	AR	
4353	AR	
4358	AR	
4359	AD	
10205	AR	
3140	AD	
56246	AR	
112609	AD	
22808	AD	
4361	AD	
29960	AR	
6182	AR	
11222	AR	
65080	AR	
63931	AR	
51021	AR	
51116	AR	
56945	AR	
51649	AR	
64432	AR	
28957	AR	
65993	AR	
51081	AR	
57591	AR	
931	AR	
4436	AD,AR	
4437	AD	
4439	AR	
2956	AD,AR	
10943	XL	
6307	AR	
4478	XL	
4481	AD	
253827	AR	
2660	AR	
55154	AD,AR	
4487	AD	
4488	AD	
4507	AD	
123263	AR	
4522	AR	
4524	AR	
10588	AR	
4534	XL	
8898	AR	
25821	AR	
2475	AD	
55149	AR	
4548	AR	
4552	AR	
4547	AR	
10651	AR	
4582	AD	
4593	AR	
4595	AR	
4597	AD	
4598	AR	
4604	AD,AR	
4607	AD,AR	
4613	AD	
4615	AR	
4617	AR	
4618	AD	
4629	AD,AR	
79784	AD	
4620	AD,AR	
4621	AD	
4624	AD	
4625	AD,AR	
4626	AD	
4627	AD	
4632	AR	
4633	AD	
4634	AD,AR	
4635	AD	
4638	AD,AR	
85366	AD	
29895	AD,AR	
389827	AR	
51168	AR	
84700	AR	
4640	AD	
4643	AR	
53904	AR	
4644	AR	
4645	AR	
4646	AR	
4647	AR	
4649	AR	
4653	AD,AR	
93649	AD	
4654	AR	
57462	AR	
9499	AD	
51778	AD	
84665	AD	
745	AD	
23040	AD	
8260	XL	
80155	AD	
112939	AD	
133686	AR	
55191	AR	
4668	AR	
4669	AR	
162417	AR	
259232	AD,AR	
340719	AD	
54187	AR	
4677	AD,AR	
79731	AR	
9	AD	
10	AD	
339983	AR	
55739	AR	
128240	AR	
51594	AR	
26960	AD	
23218	AR	
4683	AD,AR	
9918	AR	
23310	AR	
54892	AR	
23397	AR	
653361	AR	
4688	AR	
4689	AR	
3071	AR	
23385	AD	
54820	AR	
79625	AD	
4693	XL	
10397	AR	
3340	AR	
4694	XL	
4705	AR	
126328	AR	
55967	AR	
51079	AD	
4695	AR	
4697	AR	
4700	AR	
4702	AR	
4704	AR	
51103	AR	
91942	AR	
25915	AR	
29078	AR	
79133	AR	
137682	AR	
284184	AR	
4716	AR	
54539	XL	
4709	AR	
4714	AR	
4715	AR	
4718	AR	
4719	AR	
4720	AR	
4722	AR	
4724	AR	
4726	AR	
374291	AR	
4728	AR	
4723	AR	
4729	AR	
4703	AR	
25977	AR	
5818	AD,AR	
81607	AR	
23327	AD	
4744	AD	
4747	AD,AR	
4750	AR	
152110	AR	
4751	AR	
284086	AR	
91754	AR	
9147	AR	
25871	AR	
4758	AR	
4760	AD	
4761	AD	
50674	AR	
340533	XL	
91624	AD	
4763	AD	
4771	AD	
23114	AR	
4780	AD	
4774	AD	
4781	AD	
4784	AD	
4790	AD	
4791	AD	
4792	AD	
27247	AR	
4803	AR	
55768	AR	
79840	AR	
378884	AR	
374354	AR	
55651	AR	
4810	XL	
51199	AR	
123606	AD	
348938	AR	
25836	AD	
79576	XL	
7080	AD	
1482	AD	
137814	AR	
579	AR	
84504	AR	
22871	AD,AR	
54413	XL	
57502	XL	
58484	AD	
22861	AD,AR	
91662	AD	
114548	AD	
199713	AR	
51314	AR	
64802	AR	
23530	AR	
135935	AD	
64127	AD,AR	
4838	AD	
9241	AD	
8996	AD	
4841	XL	
55505	AR	
10528	AD	
9722	AR	
4851	AD	
4853	AD	
100996717	AD	
4854	AD	
4858	AD	
4863	AD	
4864	AR	
29881	AD,AR	
10577	AR	
4867	AR	
27031	AR	
261734	AR	
4868	AR	
7827	AR	
4878	AD,AR	
4882	AD,AR	
10641	AD	
8131	AD	
190	XL	
9971	AR	
10002	AD,AR	
7025	AD	
7026	AD	
2908	AD,AR	
4306	AD	
2516	AD,AR	
4893	AD	
8204	AD	
4901	AD,AR	
375387	AR	
9378	AD,AR	
64324	AD	
50814	XL	
286053	AR	
56160	AR	
26012	AD	
63899	AR	
22978	AR	
51251	AR	
4907	AR	
4909	AD	
4913	AR	
9423	AD	
84628	AR	
4914	AR	
4915	AD	
80224	AR	
55270	AD	
57122	AR	
55746	AR	
9631	AR	
23279	AR	
23511	AR	
23165	AR	
8021	AR	
79023	AR	
23636	AR	
79902	AR	
4927	AR	
116150	AD,AR	
101060691	AD	
55998	XL	
64359	AR	
60506	XL	
4942	AR	
23363	AR	
4948	AD,AR	
100506658	AR	
4952	XL	
93233	AR	
55130	AR	
115948	AR	
83538	AR	
152816	AR	
4953	AD	
8481	XL	
8473	XL	
4976	AD	
80207	AD,AR	
4983	XL	
26873	AR	
611	AD	
10133	AD	
84876	AR	
4998	AR	
5000	AR	
23594	AR	
9885	AD	
55644	AR	
9180	AD	
28962	AR	
5009	XL	
146183	AR	
9381	AR	
340990	AR	
283310	AR	
55593	XL	
51633	AR	
90268	AR	
5015	AD	
58495	AD	
5019	AR	
55074	AR	
22953	AD	
64805	AD,AR	
64175	AR	
55214	AR	
8974	AD	
5034	AD	
54681	AR	
8106	AD,AR	
55690	AD	
23241	AD	
51702	AR	
353238	AR	
5048	AD	
5053	AR	
5058	AD	
5063	XL	
79728	AD,AR	
23022	AD	
51025	AR	
80025	AD,AR	
24145	AD	
9060	AR	
11315	AR	
5073	AD,AR	
25973	AR	
197135	AR	
5075	AR	
5076	AD	
5077	AD,AR	
5078	AD	
5079	AD	
5080	AD	
5081	AR	
7849	AD	
5083	AD	
55193	AD	
5087	AD	
5091	AR	
388939	AR	
5092	AR	
5095	AR	
5096	AR	
51294	AR	
65217	AR	
57526	XL	
7703	AD	
5105	AR	
5111	AR	
5116	AR	
5122	AD	
255738	AD	
5130	AR	
5833	AR	
11235	AD	
10846	AD,AR	
50940	AD	
5137	AD	
5138	AR	
5139	AD	
5144	AD	
5145	AR	
5158	AD,AR	
5146	AR	
5147	AR	
5148	AR	
5149	AD,AR	
8622	AD	
5155	AD	
5156	AD	
5159	AD	
5160	XL	
5162	AR	
8050	AR	
5165	XL	
54704	AR	
23590	AR	
57107	AR	
3651	AR	
8566	AR	
5173	AD	
79955	AR	
5184	AR	
8864	AD	
8863	AD	
105371045	AR	
64065	AD,AR	
100131801	AR	
100303755	AR	
5189	AR	
5192	AR	
8799	AR	
5193	AR	
5194	AR	
5195	AR	
9409	AR	
5824	AR	
5828	AR	
55670	AR	
8504	AR	
5830	AR	
5190	AR	
5191	AR	
5213	AR	
5216	AD	
5224	AR	
80055	AR	
27315	AR	
93210	AR	
5230	XL	
5236	AR	
5238	AR	
221692	AD	
1911	AR	
5251	XL	
51317	AD	
84295	XL	
23133	XL	
26227	AR	
55023	AD	
5255	XL	
5256	XL	
5257	AR	
5261	AR	
401	AR	
8929	AD	
5264	AR	
85007	AR	
5297	AR	
10464	AR	
9780	AD	
63895	AD,AR	
5277	XL	
9488	AR	
5279	AR	
54872	AR	
5283	AR	
10026	AR	
9487	AR	
93183	AR	
23556	AR	
84720	AR	
51227	AR	
9091	AR	
94005	AR	
51604	AR	
128869	AR	
55650	AR	
284098	AR	
84992	AR	
5286	AR	
5290	AD	
5293	AD,AR	
5295	AR	
5296	AD	
23533	AR	
200576	AD	
65018	AR	
23396	AR	
83394	AD	
5307	AD	
5308	AD	
5309	AD	
494513	AR	
5310	AD	
168507	AR	
5311	AD	
91461	AR	
5314	AR	
5313	AR	
5317	AR	
5318	AD	
5321	AR	
5322	AR	
8398	AR	
7941	AR	
9373	AR	
5324	AD	
5325	AD	
5328	AD	
23236	AR	
5331	AR	
5332	AD	
5333	AD,AR	
51196	AR	
5336	AD	
89869	AR	
5337	AR	
23646	AD	
5339	AR	
64857	AR	
57449	AR	
9842	AD,AR	
5340	AR	
5346	AD	
10733	AR	
5350	AD,AR	
5351	AR	
5352	AR	
8985	AR	
5354	XL	
11212	AR	
5357	AD	
5358	XL	
83483	AR	
83449	AR	
5373	AR	
5375	AD	
5376	AD,AR	
23203	AR	
9512	AR	
5395	AD,AR	
10654	AD	
11284	AR	
5406	AR	
4860	AR	
285848	AR	
57104	AR	
10908	AR	
50640	AR	
55163	AR	
87178	AR	
25886	AR	
282809	AR	
79983	XL	
23509	AD	
56983	AD,AR	
23126	AD	
5422	XL	
5424	AD	
5426	AD,AR	
5428	AD,AR	
11232	AD,AR	
5429	AR	
25885	AD	
84172	AD	
9533	AR	
51082	AD,AR	
11128	AR	
55703	AR	
84265	AR	
51728	AR	
5443	AR	
55624	AR	
84892	AR	
84197	AR	
51371	AD	
10585	AR	
29954	AR	
5444	AD,AR	
10940	AR	
64208	AR	
5447	AR	
64840	XL	
25913	AD	
5449	AR	
5455	AD	
5456	XL	
5459	AD	
11281	AD	
27068	AR	
5468	AD	
79717	AR	
5479	AR	
23262	AR	
8493	AD	
152926	AR	
5498	AD,AR	
5500	AD	
4659	AD	
84919	AR	
5515	AD	
5518	AD	
5521	AD	
55012	AD,AR	
5528	AD	
5530	AD	
5538	AR	
10084	XL	
768206	AR	
59335	AR	
59336	AD	
63976	AD	
11107	AR	
93166	AD	
56978	AR	
5052	AR	
9581	AR	
5551	AR	
10216	AR	
144165	AD,AR	
166336	AD	
201973	AD	
5566	AD	
5567	AD	
5568	AR	
51422	AD	
53632	AD	
5573	AD	
5580	AR	
5582	AD,AR	
5589	AD	
5587	AD	
5591	AR	
5592	AD	
5071	AR	
8575	AR	
5618	AD	
54496	AR	
5621	AD,AR	
5624	AD,AR	
5625	AR	
60675	AD,AR	
128674	AD,AR	
8842	AD,AR	
5626	AR	
5627	AD,AR	
8858	AD	
9129	AD	
26121	AD	
9128	AD	
24148	AD	
10594	AD	
5961	AD	
5631	XL	
112476	AD	
5396	AD,AR	
5644	AD	
8492	AR	
646960	AR	
58497	AR	
57716	AR	
5660	AR	
29968	AR	
5663	AD	
5664	AD	
55851	AD	
5699	AR	
5692	AR	
5696	AR	
5702	AR	
29893	AR	
5718	AD	
56984	AR	
5723	AR	
9051	AD	
55037	AR	
5727	AD	
8643	AD	
139411	XL	
9791	AD	
5728	AD	
256297	AR	
5741	AD,AR	
5745	AD,AR	
5744	AD	
5781	AD	
5784	AR	
25930	AR	
5788	AR	
5792	AR	
5800	AR	
374462	AR	
51651	AR	
5805	AR	
22827	AD	
9698	AD	
5813	AD	
80324	AR	
83480	AR	
54517	AR	
7837	AR	
5831	AR	
29920	AR	
5836	AR	
5837	AR	
79912	AR	
5859	AR	
5860	AR	
54870	AD	
84074	AR	
55278	AR	
9230	AD	
22931	AR	
51715	AR	
5873	AR	
9364	AR	
83452	AR	
116442	XL	
22930	AR	
25782	AR	
7879	AD	
285282	AD	
5879	AD	
5880	AD,AR	
5881	AD	
5885	AD	
10111	AD,AR	
5888	AD	
5889	AD,AR	
5892	AD	
5894	AD	
5896	AR	
5897	AR	
10743	AD	
5898	AD	
253959	AR	
5903	AD	
9693	AD	
5913	AR	
5915	AD,AR	
5917	AD	
57038	AR	
5921	AD	
10125	AR	
10235	AR	
30062	AR	
84839	AD	
5925	AD	
9821	AD	
5932	AR	
10616	AR	
8241	XL	
10137	AD	
282996	AD	
55131	AR	
27316	XL	
5949	AR	
5950	AR	
3516	AD	
149041	AR	
55213	AR	
343035	AR	
51109	AD,AR	
145226	AD,AR	
5959	AR	
5962	AR	
283677	AR	
9401	AR	
65055	AD	
51308	AD,AR	
92840	AR	
5970	AD	
5971	AR	
5649	AD,AR	
84957	AR	
5972	AD	
85021	AR	
473	AD	
5978	AD	
5979	AD,AR	
54463	AR	
5981	AR	
91869	AR	
55159	AR	
5993	AR	
222546	AR	
8625	AR	
5994	AR	
5995	AD,AR	
8787	AR	
388531	AR	
6005	AD,AR	
79651	AD	
6010	AD,AR	
387	AD	
23221	AR	
399	AR	
57589	AD	
22999	AD	
9699	AR	
54453	AR	
60561	AR	
8737	AD,AR	
54101	AR	
9750	AR	
134701	AR	
6016	AD	
6017	AR	
51132	XL	
55005	AR	
6023	AR	
246243	AR	
10535	AR	
79621	AR	
84153	AR	
6041	AD	
8635	AR	
7737	XL	
54941	AD	
11342	AD	
84282	AD	
11236	AD	
165918	AR	
81790	AD	
57674	AD,AR	
54476	AR	
54894	AD	
55599	AR	
100151683	AR	
6092	AD	
64221	AR	
54538	AD	
79641	AR	
4919	AR	
4920	AD,AR	
6095	AD	
6096	AD	
6097	AR	
6101	AD,AR	
94137	AD,AR	
6102	XL	
6100	AD	
6121	AR	
6103	XL	
57096	AR	
23322	AR	
22934	AR	
6134	XL	
6135	AD	
6137	AD	
6138	AD	
6141	AD	
6144	AD	
6154	AD	
6155	AD	
11224	AD	
6165	AD	
6125	AD	
6204	AD	
6210	AD	
6218	AD	
6223	AD	
6228	AD	
6229	AD	
6231	AD	
6232	AD	
6234	AD	
6235	AD	
6197	XL	
6201	AD	
3921	AD	
22800	AD	
50484	AD,AR	
6247	XL	
89765	AR	
83861	AR	
345895	AR	
221421	AR	
284654	AR	
340419	AR	
343637	AR	
89970	AR	
51319	AR	
51750	AD,AR	
6253	AD	
84816	AR	
25914	AR	
9711	AR	
861	AD	
860	AD	
9853	AR	
122042	AD	
10329	AR	
6261	AD,AR	
6262	AD	
9294	AR	
26278	AR	
6295	AR	
6299	AD	
6297	AR	
57167	AD	
401474	AD	
54809	AD,AR	
219285	AD	
25939	AR	
51128	AR	
6301	AR	
54938	AR	
9733	AD	
23328	AR	
163786	AR	
6304	AD	
23314	AD	
51119	AD,AR	
6305	AR	
81846	AR	
6309	AR	
49855	AR	
950	AR	
91179	AR	
79966	AD	
6336	AD	
11280	AD	
6323	AD	
6324	AD	
6326	AD	
6327	AD	
6328	AD	
55800	AD	
6329	AD,AR	
6330	AD	
6331	AD,AR	
6334	AD	
6335	AD,AR	
6337	AD,AR	
6338	AD,AR	
6340	AD,AR	
6341	AR	
9997	AD,AR	
6342	AR	
222663	AR	
57410	AR	
55681	AR	
10806	AR	
6389	AD,AR	
644096	AR	
54949	AD	
6390	AD,AR	
6391	AD	
6392	AD,AR	
121214	AR	
10484	AR	
10483	AD,AR	
9871	AR	
22872	AR	
29927	AD	
11231	AD	
79048	AR	
8991	AR	
85465	AR	
57190	AR	
10371	AD	
9723	AD	
64218	AR	
10501	AD	
8482	AD	
51091	AR	
124404	AD	
10801	AD	
84947	AR	
5265	AR	
866	AD,AR	
6906	XL	
5269	AR	
8710	AR	
5271	AR	
462	AD,AR	
3053	AD	
5054	AR	
5176	AR	
5345	AD,AR	
710	AD,AR	
871	AR	
5274	AD	
6418	AD	
26040	AD	
9739	AD	
23067	AD	
29072	AD	
55209	AD	
23064	AD,AR	
10262	AD	
6424	AR	
729238	AD	
6439	AR	
6440	AD	
119559	AR	
6442	AR	
6443	AR	
6444	AR	
8910	AD	
6445	AR	
166929	AD	
8879	AR	
6448	AR	
4068	XL	
6452	AD	
30011	XL	
285590	AR	
79628	AR	
22941	AD	
85358	AD	
6469	AD	
6472	AR	
8036	AD	
6473	XL	
23729	AR	
57477	XL	
6476	AR	
6477	AD	
10280	AR	
150094	AD	
23387	AR	
64374	AR	
25942	AD	
23094	AR	
6495	AD	
6496	AD	
147912	AD	
4990	AD	
6497	AD	
6499	AR	
6555	AD	
84068	AR	
4891	AR	
6557	AR	
6558	AD,AR	
6559	AR	
57468	AR	
9990	AR	
64849	AR	
284111	AR	
6566	AD,AR	
387700	AD	
6567	XL	
26503	AR	
246213	AD	
63910	AD	
6571	AR	
6572	AR	
6573	AR	
10560	AR	
80704	AR	
6505	AR	
6506	AD	
6507	AD	
6509	AR	
6575	AD	
116085	AR	
6584	AR	
9187	AR	
123041	AR	
283652	AR	
6576	AR	
1468	AR	
8402	AD	
8604	AR	
10165	AR	
10166	AR	
60386	AR	
788	AR	
89874	AR	
79751	AR	
29957	AD	
115286	AR	
5250	AR	
81034	AR	
54977	AR	
291	AD,AR	
284439	AR	
91137	AR	
10861	AR	
1836	AR	
1811	AR	
5172	AR	
375611	AR	
116369	AD	
10999	AR	
9154	AR	
55315	AR	
6513	AD,AR	
81031	AR	
6514	AR	
56606	AD,AR	
55532	AR	
7780	AD	
10463	AR	
9197	AR	
6569	AR	
10568	AR	
142680	AR	
10559	AR	
7355	XL	
23443	AR	
55343	AR	
23169	AR	
153201	AD,AR	
2542	AR	
146167	AR	
91252	AR	
23516	AD,AR	
55630	AR	
283375	AD	
64116	AR	
6519	AD,AR	
30061	AD	
254428	AR	
23446	AR	
80736	AD	
50651	AR	
51151	AD,AR	
113235	AR	
6521	AD,AR	
83959	AD	
8671	AD,AR	
55065	AD	
79581	AR	
113278	AR	
6523	AR	
6524	AD,AR	
6528	AR	
8884	AR	
60482	AR	
388662	AR	
340024	AR	
6530	AD	
54716	AD	
6531	AR	
9152	AR	
6533	AR	
6535	XL	
6536	AR	
57709	AR	
84138	AR	
9056	AR	
11136	AD,AR	
6548	AR	
6550	AR	
9368	AD	
10479	XL	
84679	XL	
285195	AD	
10599	AD	
6578	AD,AR	
342618	AR	
114798	AD	
84189	AR	
57152	AD,AR	
84464	AR	
4088	AD	
4089	AD	
4091	AD	
4093	AD	
6595	AD	
6597	AD	
56916	AD	
50485	AR	
6598	AD	
6601	AD	
6602	AD	
6603	AR	
6605	AD	
8243	XL	
9126	AD	
23347	AD	
55181	AR	
56006	AR	
6606	AR	
6607	AD	
6608	AR	
64093	AR	
64094	AR	
6609	AR	
55627	AR	
23676	XL	
6611	XL	
6591	AR	
6616	AD	
9342	AR	
6622	AD	
9627	AD	
6620	AD	
79753	AR	
727676	AR	
23020	AD	
6628	AD	
6635	AD	
6640	AD	
29887	AR	
57231	AR	
55084	AR	
6647	AD,AR	
402381	AR	
6651	AD	
6652	AR	
6654	AD	
6655	AD	
50964	AD,AR	
6663	AD	
6664	AD	
64321	AD	
54345	AD,AR	
6657	AD	
6658	XL	
6659	AD	
6660	AD	
55553	AD	
6662	AD	
3431	AR	
121340	AR	
6678	AD,AR	
23111	AR	
6683	AD	
83893	AR	
166378	AR	
55812	AR	
23384	AD	
79925	AR	
10290	AR	
23013	AD	
80208	AR	
51324	AR	
6687	AR	
6690	AD	
6691	AR	
11005	AR	
10653	AD	
124976	AR	
8405	AD	
6697	AR	
161742	AD	
10253	AD	
81848	AD	
6708	AD,AR	
6709	AD	
6710	AD,AR	
6712	AD,AR	
57731	AR	
10558	AD	
9517	AD	
84654	AR	
58472	AR	
8878	AD	
6714	AD	
10847	AD	
6716	AR	
79644	AR	
6720	AD	
6729	AD	
6731	AD	
27286	XL	
6742	AD	
6748	XL	
6755	AD	
6768	AR	
6487	AR	
8869	AR	
246329	AR	
10274	AD	
10735	XL	
10734	AR	
10617	AR	
6770	AR	
56910	AD	
6772	AD,AR	
6773	AR	
6774	AD	
6777	AD,AR	
55240	AD	
63932	XL	
6491	AR	
6786	AD,AR	
340061	AD	
6794	AD	
6789	AR	
79991	AR	
64220	AR	
92335	AR	
161497	AR	
412	XL	
3703	AR	
201595	AR	
10273	AD,AR	
8676	AR	
8675	AD	
112755	AD	
6812	AD	
6813	AR	
8803	AR	
8802	AR	
51684	AD	
79783	AR	
6820	AR	
285362	AR	
7341	AD	
140732	AR	
6821	AR	
6834	AR	
23512	AD	
374969	AR	
6840	AR	
93426	AR	
10388	AD	
50511	AD	
6853	XL	
23345	AD	
23224	AD	
163183	AR	
8831	AD	
8867	AR	
6855	XL	
6857	AD	
255928	AR	
127833	AD	
23334	AR	
23118	AD	
6866	AR	
51204	AR	
6870	AR	
4070	AR	
6872	XL	
6884	AR	
6873	AR	
6875	AR	
6878	AR	
6901	XL	
6888	AR	
26115	AD	
128989	AR	
6890	AR	
6891	AR	
6892	AR	
23435	AD	
6897	AR	
80222	AR	
50833	AD	
5726	AD	
55617	AR	
6898	AR	
128637	AR	
55773	AR	
57465	AD,AR	
23102	AR	
9882	AR	
51256	AR	
54885	XL	
6904	AR	
6905	AR	
93627	AR	
29110	AD	
6907	XL	
79718	AD	
6908	AD,AR	
10716	AD	
6899	AD	
6913	AR	
9096	AD	
9095	AR	
6909	AD	
57057	AD	
50945	XL	
6926	AD	
9496	AD	
6910	AD	
6911	AD,AR	
6915	AD	
6916	AR	
6862	AD	
8557	AD,AR	
6938	AD	
6942	AD	
6929	AD	
6925	AD	
7062	AR	
10312	AR	
6948	AR	
6949	AD	
79600	AR	
79867	AR	
26123	AR	
6997	AD	
6999	AD	
55775	AR	
51567	AR	
23424	AR	
122402	AR	
7003	AD	
9895	AR	
9524	AR	
253017	AR	
7007	AD,AR	
7010	AD	
9894	AR	
10178	AR	
55714	AR	
26011	AD	
55603	AR	
7012	AD	
7015	AD,AR	
54790	AR	
200424	AD,AR	
56159	XL	
56155	AR	
56154	AR	
7018	AR	
7019	AR	
7020	AD	
7021	AD	
10342	AR	
7036	AR	
7037	AR	
7038	AR	
23483	AR	
7040	AD,AR	
7042	AD	
7043	AD	
7045	AD	
7046	AD	
7048	AD	
7050	AD	
7051	AR	
7053	AR	
9333	AR	
343641	AD	
7054	AR	
55145	AD	
7056	AD	
54974	AR	
57187	XL	
79228	AR	
7066	AD	
7067	AD	
7068	AD,AR	
55901	AD	
7072	AD	
148022	AD,AR	
29928	AR	
92609	AR	
1678	XL	
51300	AR	
7078	AD	
26277	AD	
9414	AR	
7084	AR	
26007	AR	
7086	AR	
79816	AR	
11011	AD	
7092	AD	
7098	AD,AR	
51284	XL	
79853	AD	
117531	AR	
11322	AR	
147138	AR	
54499	AR	
54664	AR	
84314	AR	
84233	AR	
55863	AR	
55654	AD	
124842	AR	
51524	AR	
55858	AR	
147007	AR	
51259	AR	
79583	AR	
65062	AR	
339453	AD	
26175	AR	
54916	AR	
55151	AR	
79188	AD	
9725	AD	
91147	AR	
54968	AR	
9772	AR	
26022	AD	
259236	AR	
55217	AD	
7112	AD	
5651	AR	
64699	AR	
164656	AR	
160418	AR	
51075	AR	
3371	AD	
7128	AD	
8795	AD	
8792	AD,AR	
4982	AR	
23495	AD,AR	
115650	AR	
7132	AD	
7293	AR	
8600	AR	
23043	AR	
7134	AD	
7136	AD	
7137	AD,AR	
51086	AD	
7138	AR	
7139	AD	
7140	AD	
23534	AD	
27327	AD	
23112	AD	
7148	AD,AR	
114034	AR	
23116	AR	
4796	AR	
7156	AR	
10210	AD	
1861	AD,AR	
26092	AR	
163590	AR	
7157	AD	
112858	AR	
8626	AD	
219931	AD	
7167	AR	
27010	AR	
7168	AD	
7169	AD	
7170	AD	
7172	AR	
7173	AR	
1200	AR	
7174	AR	
51002	AR	
286262	AR	
7177	AD	
28755	AR	
7187	AD	
26146	AR	
10758	AR	
84231	AD	
10293	AR	
22906	AR	
10131	AR	
60684	AR	
51112	AR	
55262	AR	
6399	XL	
51693	AR	
51399	AR	
122553	AR	
